Flight	Flight Time	Entry	Data
1	773768161	89	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ -0.112301 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -67.7701 ] degreesGroundspeed: [ 0.988702 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	773790116	89	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ -0.112301 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -67.7701 ] degreesGroundspeed: [ 0.988702 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	773812198	89	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ -0.112301 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -67.7701 ] degreesGroundspeed: [ 0.988702 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	773867464	90	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0334312 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -60.5284 ] degreesGroundspeed: [ 0.319555 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	773872261	90	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0334312 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -60.5284 ] degreesGroundspeed: [ 0.319555 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	773898188	90	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0334312 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -60.5284 ] degreesGroundspeed: [ 0.319555 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	773910180	91	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0334312 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -60.5284 ] degreesGroundspeed: [ 0.319555 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	773912243	91	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0334312 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -60.5284 ] degreesGroundspeed: [ 0.319555 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	773920185	91	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0334312 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -60.5284 ] degreesGroundspeed: [ 0.319555 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	773929135	92	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0334312 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -60.5284 ] degreesGroundspeed: [ 0.319555 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	773957177	92	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.064316 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -16.6102 ] degreesGroundspeed: [ 0.707921 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	773968559	92	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.064316 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -16.6102 ] degreesGroundspeed: [ 0.707921 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	773973251	93	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.064316 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -16.6102 ] degreesGroundspeed: [ 0.707921 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	773990475	93	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.064316 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -16.6102 ] degreesGroundspeed: [ 0.707921 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774013243	93	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.064316 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -16.6102 ] degreesGroundspeed: [ 0.707921 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774029137	94	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.064316 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -16.6102 ] degreesGroundspeed: [ 0.707921 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774037177	94	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.064316 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -16.6102 ] degreesGroundspeed: [ 0.707921 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774064109	94	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0177098 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 9.83919 ] degreesGroundspeed: [ 0.0785054 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774067556	95	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0177098 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 9.83919 ] degreesGroundspeed: [ 0.0785054 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774109996	95	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0177098 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 9.83919 ] degreesGroundspeed: [ 0.0785054 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774110738	95	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0177098 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 9.83919 ] degreesGroundspeed: [ 0.0785054 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774119600	96	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0177098 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 9.83919 ] degreesGroundspeed: [ 0.0785054 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774139630	96	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0177098 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 9.83919 ] degreesGroundspeed: [ 0.0785054 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774162860	96	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.156851 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 62.8517 ] degreesGroundspeed: [ 0.381133 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774167541	97	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.156851 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 62.8517 ] degreesGroundspeed: [ 0.381133 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774172864	97	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.156851 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 62.8517 ] degreesGroundspeed: [ 0.381133 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774183704	97	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.156851 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 62.8517 ] degreesGroundspeed: [ 0.381133 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774189458	98	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.156851 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 62.8517 ] degreesGroundspeed: [ 0.381133 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774211062	98	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.156851 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 62.8517 ] degreesGroundspeed: [ 0.381133 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774222833	98	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.156851 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 62.8517 ] degreesGroundspeed: [ 0.381133 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774264231	99	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.121869 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -76.1418 ] degreesGroundspeed: [ 0.235143 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774299753	99	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.121869 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -76.1418 ] degreesGroundspeed: [ 0.235143 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774323749	99	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.121869 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -76.1418 ] degreesGroundspeed: [ 0.235143 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774361113	100	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0810635 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 53.3318 ] degreesGroundspeed: [ 0.0825679 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774409088	100	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0810635 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 53.3318 ] degreesGroundspeed: [ 0.0825679 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774411761	100	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0810635 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 53.3318 ] degreesGroundspeed: [ 0.0825679 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774423719	101	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0810635 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 53.3318 ] degreesGroundspeed: [ 0.0825679 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774429718	101	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0810635 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 53.3318 ] degreesGroundspeed: [ 0.0825679 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774443100	101	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.0810635 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 53.3318 ] degreesGroundspeed: [ 0.0825679 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774449384	102	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.241168 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 35.0629 ] degreesGroundspeed: [ 0.170119 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774469664	102	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.241168 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 35.0629 ] degreesGroundspeed: [ 0.170119 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774505182	102	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.241168 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 35.0629 ] degreesGroundspeed: [ 0.170119 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774523713	103	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.241168 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 35.0629 ] degreesGroundspeed: [ 0.170119 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774559696	103	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.276618 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -28.3171 ] degreesGroundspeed: [ 0.236665 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774597724	103	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.276618 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -28.3171 ] degreesGroundspeed: [ 0.236665 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774626727	104	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.276618 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -28.3171 ] degreesGroundspeed: [ 0.236665 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774644470	104	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ 0.276618 ] metersGeoidSeparation: [ 0 ] metersHeading: [ -28.3171 ] degreesGroundspeed: [ 0.236665 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774681639	104	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ -0.101541 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 57.5969 ] degreesGroundspeed: [ 0.435773 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774689784	105	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ -0.101541 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 57.5969 ] degreesGroundspeed: [ 0.435773 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
1	774696554	105	GPSPOSITIONSENSOR (ID: A529B6FE-0, 41 BYTES, single)Data:Latitude: [ 3.16744e+08 ] degrees x 10^-7Longitude: [ 1.20767e+09 ] degrees x 10^-7Altitude: [ -0.101541 ] metersGeoidSeparation: [ 0 ] metersHeading: [ 57.5969 ] degreesGroundspeed: [ 0.435773 ] m/sPDOP: [ 1 ] HDOP: [ 0 ] VDOP: [ 0 ] Status: [ 0 ] Satellites: [ 7 ] SensorType: [ 0 ] AutoConfigStatus: [ 0 ] BaudRate: [ 0 ] 
